날짜,별점,스킨타입,태그,리뷰내용,product_name,product_type,price,raw_text,clean_text,quality_score,length,korean_ratio,special_ratio,quality_grade,flags
2026.01.25,5점,,,"어디서 좋다고 들어보고 올리브영가서 구매했어요
테스트 했을때 물같은 스킨같아요
촉촉하고 가벼워서 끈적이는거 싫어하는사람은 좋아할것같아요
여러번 레이어드해서 사용하면 너무 좋을것같아요!
물같은 느낌이라 자극없고 저는 오래 사용해볼 예정이에요
가격도 너무 저렴한데 PDRN성분이라 너무 좋네요♥️",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"어디서 좋다고 들어보고 올리브영가서 구매했어요
테스트 했을때 물같은 스킨같아요
촉촉하고 가벼워서 끈적이는거 싫어하는사람은 좋아할것같아요
여러번 레이어드해서 사용하면 너무 좋을것같아요!
물같은 느낌이라 자극없고 저는 오래 사용해볼 예정이에요
가격도 너무 저렴한데 PDRN성분이라 너무 좋네요♥️",어디서 좋다고 들어보고 올리브영가서 구매했어요 테스트 했을때 물같은 스킨같아요 촉촉하고 가벼워서 끈적이는거 싫어하는사람은 좋아할것같아요 여러번 레이어드해서 사용하면 너무 좋을것같아요! 물같은 느낌이라 자극없고 저는 오래 사용해볼 예정이에요 가격도 너무 저렴한데 PDRN성분이라 너무 좋네요,1.0,161,0.7763975155279503,0.012269938650306749,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.23,4점,"복합성, 쿨톤, 주름, 블랙헤드",,"엄청 좋다고 해서 사봤는데 잘은 모르겠네요
제형이 거의 물입니다. 얼굴에 한방울 떨어트리면 또르르르 흘러 내리니 잘 바르셔야함. ㅋ",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"엄청 좋다고 해서 사봤는데 잘은 모르겠네요
제형이 거의 물입니다. 얼굴에 한방울 떨어트리면 또르르르 흘러 내리니 잘 바르셔야함. ㅋ",엄청 좋다고 해서 사봤는데 잘은 모르겠네요 제형이 거의 물입니다. 얼굴에 한방울 떨어트리면 또르르르 흘러 내리니 잘 바르셔야함.,1.0,71,0.7464788732394366,0.0410958904109589,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.18,5점,,,"저는 50으로 시작하고 100쓰는 중인데 확실히 50보다 효과가 있어요

기획이라 리필 득템해서 좋아요😃",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"저는 50으로 시작하고 100쓰는 중인데 확실히 50보다 효과가 있어요

기획이라 리필 득템해서 좋아요😃",저는 50으로 시작하고 100쓰는 중인데 확실히 50보다 효과가 있어요 기획이라 리필 득템해서 좋아요,1.0,56,0.6607142857142857,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.17,3점,,재구매,"아누아 피디알엔 히알루론산 수분
무난하게 쓰기 좋을 제품입니다",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"아누아 피디알엔 히알루론산 수분
무난하게 쓰기 좋을 제품입니다",아누아 피디알엔 히알루론산 수분 무난하게 쓰기 좋을 제품입니다,1.0,34,0.7941176470588235,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.17,4점,,재구매,"아누아 피디알엔 히알루론산 수분
저자극 클렌징 폼 아직 사용정입니다
언고잉했으면 좋을 것 같어요",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"아누아 피디알엔 히알루론산 수분
저자극 클렌징 폼 아직 사용정입니다
언고잉했으면 좋을 것 같어요",아누아 피디알엔 히알루론산 수분 저자극 클렌징 폼 아직 사용정입니다 언고잉했으면 좋을 것 같어요,1.0,53,0.7735849056603774,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.17,4점,,재구매,"아누아 피디알엔 히알루론산 수분
무난하게 쓰기
좋운 제품입니다",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"아누아 피디알엔 히알루론산 수분
무난하게 쓰기
좋운 제품입니다",아누아 피디알엔 히알루론산 수분 무난하게 쓰기 좋운 제품입니다,1.0,34,0.7941176470588235,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.17,3점,,재구매,"아누아 피디알엔 100 히알루론산 세럼
물같은 제형이라 사용하기 부담없음",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"아누아 피디알엔 100 히알루론산 세럼
물같은 제형이라 사용하기 부담없음",아누아 피디알엔 100 히알루론산 세럼 물같은 제형이라 사용하기 부담없음,1.0,40,0.725,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.17,4점,,재구매,아누아 피디알엔 100 히알루론산 세럼 인공향이 안들어가서 좋은 냄새는 안나요 하지만 전 그래서 좋음,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,아누아 피디알엔 100 히알루론산 세럼 인공향이 안들어가서 좋은 냄새는 안나요 하지만 전 그래서 좋음,아누아 피디알엔 100 히알루론산 세럼 인공향이 안들어가서 좋은 냄새는 안나요 하지만 전 그래서 좋음,1.0,56,0.7142857142857143,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.17,4점,,한달이상사용,아누아 pdrn피디알엔 세럼에 크림주는 기획세트 좋은데 판매끝난건가요? 아쉽네요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,아누아 pdrn피디알엔 세럼에 크림주는 기획세트 좋은데 판매끝난건가요? 아쉽네요,아누아 pdrn피디알엔 세럼에 크림주는 기획세트 좋은데 판매끝난건가요? 아쉽네요,1.0,44,0.7272727272727273,0.022727272727272728,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.12,5점,,,"공병 of　공병템입니다.
수부지가 봄여름가을에 쓰기 좋은 앰플이라고 생각해요. 겉돌지 않는데 수분은 채워주고 기름기는 없어요
다만 겨울? 에는 제가 나이가 들어서 그런지 이걸로는 부족합니다 ㅠㅠ",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"공병 of　공병템입니다.
수부지가 봄여름가을에 쓰기 좋은 앰플이라고 생각해요. 겉돌지 않는데 수분은 채워주고 기름기는 없어요
다만 겨울? 에는 제가 나이가 들어서 그런지 이걸로는 부족합니다 ㅠㅠ",공병 of 공병템입니다. 수부지가 봄여름가을에 쓰기 좋은 앰플이라고 생각해요. 겉돌지 않는데 수분은 채워주고 기름기는 없어요 다만 겨울? 에는 제가 나이가 들어서 그런지 이걸로는 부족합니다,1.0,105,0.7333333333333333,0.046296296296296294,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.01,5점,"건성, 쿨톤, 잡티, 트러블",,자극없이 순해서 좋아요~ 계속 쓰고 있습니다~! 짱짱👍👍,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,자극없이 순해서 좋아요~ 계속 쓰고 있습니다~! 짱짱👍👍,자극없이 순해서 좋아요 계속 쓰고 있습니다! 짱짱,0.8,27,0.7407407407407407,0.10344827586206896,High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.21,5점,,한달이상사용,"한 달 후기입니다:D

만족스럽게 잘 사용하고 있어요!

수분감도 좋고 너무 미끌거리나 끈적하지 않아서 피부가 아주 가벼운 느낌이라 좋아요.

그리고 앰플이랑 크림이랑 같이 사용하면 시너지가 좋아서 같이 사용해야겠더라고요.
다만 가격이 좀 사악해서 세일기간을 노려야 할 것 같아요🥺

아무튼 제품 자체는 굉장히 만족하고 재구매할 의향도 있습니다~",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"한 달 후기입니다:D

만족스럽게 잘 사용하고 있어요!

수분감도 좋고 너무 미끌거리나 끈적하지 않아서 피부가 아주 가벼운 느낌이라 좋아요.

그리고 앰플이랑 크림이랑 같이 사용하면 시너지가 좋아서 같이 사용해야겠더라고요.
다만 가격이 좀 사악해서 세일기간을 노려야 할 것 같아요🥺

아무튼 제품 자체는 굉장히 만족하고 재구매할 의향도 있습니다~",한 달 후기입니다 만족스럽게 잘 사용하고 있어요! 수분감도 좋고 너무 미끌거리나 끈적하지 않아서 피부가 아주 가벼운 느낌이라 좋아요. 그리고 앰플이랑 크림이랑 같이 사용하면 시너지가 좋아서 같이 사용해야겠더라고요. 다만 가격이 좀 사악해서 세일기간을 노려야 할 것 같아요 아무튼 제품 자체는 굉장히 만족하고 재구매할 의향도 있습니다,1.0,185,0.7513513513513513,0.021505376344086023,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.16,5점,"복합성, 겨울쿨톤, 미백, 주름",한달이상사용,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템ㅋㅋ 한 달 동안 꾸준히 발라봤습니다!

세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요👍🏻 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요ㅎㅎ

솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족!

건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정.

속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템ㅋㅋ 한 달 동안 꾸준히 발라봤습니다!

세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요👍🏻 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요ㅎㅎ

솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족!

건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정.

속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!","PDRN이랑 히알루론산 조합이라니, 피부과 성분이래서 홀린 듯이 구매했어요! 기획으로 크림까지 줘서 완전 득템 한 달 동안 꾸준히 발라봤습니다! 세럼 안에 캡슐이 들어있는데 바를 때마다 터지는 느낌이 넘 좋아요 흡수력도 빨라서 끈적임 없이 촉촉하게 마무리돼서 넘 좋아요 솔직히 처음 며칠은 그냥 그런가 했는데, 한 달 정도 쓰니까 아침에 일어났을 때 피부에 확실히 광이 돌아요! 속당김도 많이 잡힌 느낌! 피부가 쫀쫀해지는 느낌이 들어서 만족! 건조함이랑 탄력 고민이면 무조건 투자할 가치가 있어요! 가성비 최고 인정. 속건조 잡고 꿀광 피부 만들고 싶은 분들께 무조건 강추입니다! 넘 만족합니다!",1.0,334,0.7095808383233533,0.04437869822485207,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.01,5점,,한달이상사용,"한달 이상 사용후기 올려요~아누아 세럼은 처음 써보는데 좋네요~^^일단 제 피부타입은 수분부족형 지성피부이고, 민감성이라 화장품 아무거나 못써요ㅠㅠ순한 성분이 들어간 제품은 제 피부에 잘 맞는 편이라 안심하고 써요~~아누아 마스크 시트팩도 잘 맞아서 가끔 사서 쓰곤 했답니다~~^^ 이번에 세일해서 사게되었고,세럼이 듬뿍 있는 점이 좋았어요~~^^피부관리 제대로 하는 기분이라 좋았고,세럼 바르면 피부가 촉촉해지고 미리 쟁여둔 마스크팩 마스크시트로 수딩효과까지 있어서 매우 잘 사용했습니다ㅎㅎㅎ 시트팩은 보통 주1회정도 하는 편인데, 민감할때는 더 자주 사용하기도 해요~~세럼이랑 마스크팩 둘다 쓰기 좋아서 다음번에도 재구매 할 의향 충분히 있습니다ㅎㅎ부작용없이 잘쓰고 있어요~",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"한달 이상 사용후기 올려요~아누아 세럼은 처음 써보는데 좋네요~^^일단 제 피부타입은 수분부족형 지성피부이고, 민감성이라 화장품 아무거나 못써요ㅠㅠ순한 성분이 들어간 제품은 제 피부에 잘 맞는 편이라 안심하고 써요~~아누아 마스크 시트팩도 잘 맞아서 가끔 사서 쓰곤 했답니다~~^^ 이번에 세일해서 사게되었고,세럼이 듬뿍 있는 점이 좋았어요~~^^피부관리 제대로 하는 기분이라 좋았고,세럼 바르면 피부가 촉촉해지고 미리 쟁여둔 마스크팩 마스크시트로 수딩효과까지 있어서 매우 잘 사용했습니다ㅎㅎㅎ 시트팩은 보통 주1회정도 하는 편인데, 민감할때는 더 자주 사용하기도 해요~~세럼이랑 마스크팩 둘다 쓰기 좋아서 다음번에도 재구매 할 의향 충분히 있습니다ㅎㅎ부작용없이 잘쓰고 있어요~","한달 이상 사용후기 올려요아누아 세럼은 처음 써보는데 좋네요 일단 제 피부타입은 수분부족형 지성피부이고, 민감성이라 화장품 아무거나 못써요순한 성분이 들어간 제품은 제 피부에 잘 맞는 편이라 안심하고 써요아누아 마스크 시트팩도 잘 맞아서 가끔 사서 쓰곤 했답니다 이번에 세일해서 사게되었고,세럼이 듬뿍 있는 점이 좋았어요 피부관리 제대로 하는 기분이라 좋았고,세럼 바르면 피부가 촉촉해지고 미리 쟁여둔 마스크팩 마스크시트로 수딩효과까지 있어서 매우 잘 사용했습니다 시트팩은 보통 주1회정도 하는 편인데, 민감할때는 더 자주 사용하기도 해요세럼이랑 마스크팩 둘다 쓰기 좋아서 다음번에도 재구매 할 의향 충분히 있습니다부작용없이 잘쓰고 있어요",1.0,357,0.7619047619047619,0.051075268817204304,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.04,3점,,,"자극은 없는거 같아요.
하지만 보습이 약해서 2중, 3중 덧바릅니다.",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"자극은 없는거 같아요.
하지만 보습이 약해서 2중, 3중 덧바릅니다.","자극은 없는거 같아요. 하지만 보습이 약해서 2중, 3중 덧바릅니다.",1.0,38,0.6578947368421053,0.07894736842105263,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.30,5점,"지성, 여름쿨톤, 잡티, 트러블",,"끈적끈적함 없이 딱 피부에 수분감만 착 감싸주는 느낌이라서 좋아요!!
환절기에 잘 사용 가능해요",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"끈적끈적함 없이 딱 피부에 수분감만 착 감싸주는 느낌이라서 좋아요!!
환절기에 잘 사용 가능해요",끈적끈적함 없이 딱 피부에 수분감만 착 감싸주는 느낌이라서 좋아요! 환절기에 잘 사용 가능해요,1.0,52,0.75,0.03773584905660377,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.11,5점,"복합성, 쿨톤, 블랙헤드, 피지과다",한달이상사용,"인공 눈물처럼 생긴 게 너무 좋아서 샀는데 이것도 괜찮아요!!
pdrn있어서 약간 미끄덩 하긴 한데 되게 좋고 아침에 스킨케어 할 때도 괜찮은 거 같긴 해요
쓸 때 팍팍 써 가지고 엄청 많이 써서 훅 닳아져요😁",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"인공 눈물처럼 생긴 게 너무 좋아서 샀는데 이것도 괜찮아요!!
pdrn있어서 약간 미끄덩 하긴 한데 되게 좋고 아침에 스킨케어 할 때도 괜찮은 거 같긴 해요
쓸 때 팍팍 써 가지고 엄청 많이 써서 훅 닳아져요😁",인공 눈물처럼 생긴 게 너무 좋아서 샀는데 이것도 괜찮아요! pdrn있어서 약간 미끄덩 하긴 한데 되게 좋고 아침에 스킨케어 할 때도 괜찮은 거 같긴 해요 쓸 때 팍팍 써 가지고 엄청 많이 써서 훅 닳아져요,1.0,115,0.6695652173913044,0.017241379310344827,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.08,5점,"복합성, 여름쿨톤, 잡티, 미백",,워낙 핫해서 구매해봤어요. 물처럼 흘러서 바를 때 조심해야하는 데 마무리감이 촉촉해서 좋습니다. 구매하고 얼마안있다 더 할인해서 마음은 아프지만 ㅠㅠ,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,워낙 핫해서 구매해봤어요. 물처럼 흘러서 바를 때 조심해야하는 데 마무리감이 촉촉해서 좋습니다. 구매하고 얼마안있다 더 할인해서 마음은 아프지만 ㅠㅠ,워낙 핫해서 구매해봤어요. 물처럼 흘러서 바를 때 조심해야하는 데 마무리감이 촉촉해서 좋습니다. 구매하고 얼마안있다 더 할인해서 마음은 아프지만,1.0,80,0.7625,0.04819277108433735,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.07,5점,"복합성, 여름쿨톤, 잡티, 미백",,주르륵 흐르는 타입이라서 바를 때 주의 필요. 속건조 잡혀서 좋음,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,주르륵 흐르는 타입이라서 바를 때 주의 필요. 속건조 잡혀서 좋음,주르륵 흐르는 타입이라서 바를 때 주의 필요. 속건조 잡혀서 좋음,1.0,36,0.7222222222222222,0.027777777777777776,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.05,5점,"건성, 웜톤, 트러블",,매일쓰는 제품이에요 그냥 세일할 때 쟁여놓습니다 또 재구매헐게요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,매일쓰는 제품이에요 그냥 세일할 때 쟁여놓습니다 또 재구매헐게요,매일쓰는 제품이에요 그냥 세일할 때 쟁여놓습니다 또 재구매헐게요,1.0,35,0.8,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.04,5점,"복합성, 쿨톤, 트러블, 모공",,광고 많이 하길래 한 번 사봤는데 실제로 제품이 좋아서 놀랐어요!! 생각보다 보습에 효과가 있더라구요. 입주변에 각질 뜨던 거 가러앉아서 좋습니다!!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,광고 많이 하길래 한 번 사봤는데 실제로 제품이 좋아서 놀랐어요!! 생각보다 보습에 효과가 있더라구요. 입주변에 각질 뜨던 거 가러앉아서 좋습니다!!,광고 많이 하길래 한 번 사봤는데 실제로 제품이 좋아서 놀랐어요! 생각보다 보습에 효과가 있더라구요. 입주변에 각질 뜨던 거 가러앉아서 좋습니다!,1.0,81,0.7283950617283951,0.060240963855421686,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.04,5점,"복합성, 겨울쿨톤, 미백, 주름",,앰플 두번째 구입이예요 아직 남았는데 세일해서 미리 사둠. 특별한 효과가 있진 않지만 무난템으로 좋아요. 다만 물처럼 흘러서 얼굴에 대고 앰플 올려준다음 빠르게 발라야해요.,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,앰플 두번째 구입이예요 아직 남았는데 세일해서 미리 사둠. 특별한 효과가 있진 않지만 무난템으로 좋아요. 다만 물처럼 흘러서 얼굴에 대고 앰플 올려준다음 빠르게 발라야해요.,앰플 두번째 구입이예요 아직 남았는데 세일해서 미리 사둠. 특별한 효과가 있진 않지만 무난템으로 좋아요. 다만 물처럼 흘러서 얼굴에 대고 앰플 올려준다음 빠르게 발라야해요.,1.0,96,0.7395833333333334,0.03125,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.02,3점,"복합성, 웜톤, 잡티, 모공",한달이상사용,"저는 생각보다 끈적거려서 아쉽지만 에센스니까...라는 생각하면 그럭저럭 쓸만해여~너무 홍보,광고에 혹한것같아여 ㅋ",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"저는 생각보다 끈적거려서 아쉽지만 에센스니까...라는 생각하면 그럭저럭 쓸만해여~너무 홍보,광고에 혹한것같아여 ㅋ","저는 생각보다 끈적거려서 아쉽지만 에센스니까라는 생각하면 그럭저럭 쓸만해여너무 홍보,광고에 혹한것같아여",1.0,57,0.8245614035087719,0.05,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.02,4점,,한달이상사용,"물고 피부에 자극적이지 않아서 사용하기 좋은 것 같은 데 엄청난 효과는 아직 잘 모르겠어요. 엄청 유명해서 처음 구매해 봤는데, 제 구매 까지는 아직 잘 모르겠어요.",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"물고 피부에 자극적이지 않아서 사용하기 좋은 것 같은 데 엄청난 효과는 아직 잘 모르겠어요. 엄청 유명해서 처음 구매해 봤는데, 제 구매 까지는 아직 잘 모르겠어요.","물고 피부에 자극적이지 않아서 사용하기 좋은 것 같은 데 엄청난 효과는 아직 잘 모르겠어요. 엄청 유명해서 처음 구매해 봤는데, 제 구매 까지는 아직 잘 모르겠어요.",1.0,92,0.7065217391304348,0.03260869565217391,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.01,5점,"복합성, 웜톤, 미백, 주름",한달이상사용,한달동안 사용하고있는데 정말 잘 사용하고있는 제품이에요 다쓰면 또 재구매예정템입니다,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,한달동안 사용하고있는데 정말 잘 사용하고있는 제품이에요 다쓰면 또 재구매예정템입니다,한달동안 사용하고있는데 정말 잘 사용하고있는 제품이에요 다쓰면 또 재구매예정템입니다,1.0,46,0.8260869565217391,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.16,1점,,한달이상사용,제형은 분명히 물같은데 굉장히 오일리 합니다. 그게 모공을 막는 느낌도 들구요. 실제로 3일 동안 썼는데 계속 좁쌀 여드름이 났어요....ㅠ,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,제형은 분명히 물같은데 굉장히 오일리 합니다. 그게 모공을 막는 느낌도 들구요. 실제로 3일 동안 썼는데 계속 좁쌀 여드름이 났어요....ㅠ,제형은 분명히 물같은데 굉장히 오일리 합니다. 그게 모공을 막는 느낌도 들구요. 실제로 3일 동안 썼는데 계속 좁쌀 여드름이 났어요,1.0,73,0.7123287671232876,0.04054054054054054,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.19,3점,,,피디알엔 효과는 아직 모르겠고 제형이 가볍고 진짜 순해서 부담없이 쓸 수 있어요! 처음에는 워낙 물같아서 토너 대용으로도 사용 가능 할 줄 알았는데 막상 바르니까 기존 앰플 처럼 수분감이랑 쫀쫀함? 유분기가 있어서 대용 보다는 그냥 수부지나 지성이 여름에 가벼운 앰플 바르고 싶을 때 좋을 듯 요!!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,피디알엔 효과는 아직 모르겠고 제형이 가볍고 진짜 순해서 부담없이 쓸 수 있어요! 처음에는 워낙 물같아서 토너 대용으로도 사용 가능 할 줄 알았는데 막상 바르니까 기존 앰플 처럼 수분감이랑 쫀쫀함? 유분기가 있어서 대용 보다는 그냥 수부지나 지성이 여름에 가벼운 앰플 바르고 싶을 때 좋을 듯 요!!,피디알엔 효과는 아직 모르겠고 제형이 가볍고 진짜 순해서 부담없이 쓸 수 있어요! 처음에는 워낙 물같아서 토너 대용으로도 사용 가능 할 줄 알았는데 막상 바르니까 기존 앰플 처럼 수분감이랑 쫀쫀함? 유분기가 있어서 대용 보다는 그냥 수부지나 지성이 여름에 가벼운 앰플 바르고 싶을 때 좋을 듯 요!,1.0,166,0.7168674698795181,0.023952095808383235,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.25,5점,"복합성, 봄웜톤, 잡티, 미백",한달이상사용,"자극 없이 순하게 잘 맞아요.
흡수도 빠르고 끈적임 없어서 데일리로 쓰기 좋아요.
피부 컨디션 안정되는 느낌이라 계속 사용할 예정입니다.",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"자극 없이 순하게 잘 맞아요.
흡수도 빠르고 끈적임 없어서 데일리로 쓰기 좋아요.
피부 컨디션 안정되는 느낌이라 계속 사용할 예정입니다.",자극 없이 순하게 잘 맞아요. 흡수도 빠르고 끈적임 없어서 데일리로 쓰기 좋아요. 피부 컨디션 안정되는 느낌이라 계속 사용할 예정입니다.,1.0,76,0.7236842105263158,0.039473684210526314,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.25,5점,"복합성, 쿨톤, 잡티, 미백",,피부 쫀쫀해짐 수분가득함✨ 내 피부에는 잘맞음! Pdrn피부 흡수를 돕기위해 리들샷 먼저 써주고 이거 앰플 쓰눈중임,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,피부 쫀쫀해짐 수분가득함✨ 내 피부에는 잘맞음! Pdrn피부 흡수를 돕기위해 리들샷 먼저 써주고 이거 앰플 쓰눈중임,피부 쫀쫀해짐 수분가득함 내 피부에는 잘맞음! Pdrn피부 흡수를 돕기위해 리들샷 먼저 써주고 이거 앰플 쓰눈중임,1.0,63,0.6984126984126984,0.015873015873015872,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.24,5점,"복합성, 가을웜톤, 모공",,"요즘처럼 건조한계절에 쓰기 딱이에요
피부가 촉촉해지고 전혀 자극도없어요 기획세트가있어서 더 좋아요 수부지 겨울 앰플로 강추합니다",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"요즘처럼 건조한계절에 쓰기 딱이에요
피부가 촉촉해지고 전혀 자극도없어요 기획세트가있어서 더 좋아요 수부지 겨울 앰플로 강추합니다",요즘처럼 건조한계절에 쓰기 딱이에요 피부가 촉촉해지고 전혀 자극도없어요 기획세트가있어서 더 좋아요 수부지 겨울 앰플로 강추합니다,1.0,71,0.8028169014084507,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.23,5점,"복합성, 여름쿨톤, 모공",한달이상사용,무난무난하게 쓸 수 있는 세럼입니당 완전 스르륵 흡수되는 재질,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,무난무난하게 쓸 수 있는 세럼입니당 완전 스르륵 흡수되는 재질,무난무난하게 쓸 수 있는 세럼입니당 완전 스르륵 흡수되는 재질,1.0,34,0.7647058823529411,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,4점,,한달이상사용,30미리 크림주는 세럼 기획 맘에 들어요. 주위에 선물도 많이 함,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,30미리 크림주는 세럼 기획 맘에 들어요. 주위에 선물도 많이 함,30미리 크림주는 세럼 기획 맘에 들어요. 주위에 선물도 많이 함,1.0,36,0.6666666666666666,0.027777777777777776,Very High,"emoji_removed,repeat_normalized,typo_corrected"
