리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
AH_251015_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,,,구매 가치/편의,추천/재구매,2,4점,긍정,3,재구매,재구매 했는데,처음에 사고 너무 좋았어서 재구매 했는데 다시 쓰니 큰 효과는 못봤어요 피부 진정에는 좋아요,3.0,"재구매, 진정"
AH_251015_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,,,피부 고민 해결,진정/장벽,2,4점,긍정,3,진정,다시 쓰니 큰 효과는 못봤어요 피부 진정에는 좋아요,처음에 사고 너무 좋았어서 재구매 했는데 다시 쓰니 큰 효과는 못봤어요 피부 진정에는 좋아요,3.0,"재구매, 진정"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,"수분/유분 밸런스, 피부 고민 해결","보습/속건조, 트러블/모공",5,4점,보통,0,"수부지, 여드름, 화농성","피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고","피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,피부 고민 해결,트러블/모공,5,4점,부정,-1,좁쌀,사는 좁쌀,"피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,제형/사용감,흡수/발림성,5,4점,긍정,1,"발림, 제형, 흡수",ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고,"피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,제형/사용감,흡수/발림성,5,4점,긍정,2,쫀쫀,나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서,"피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,피부 고민 해결,"진정/장벽, 트러블/모공",5,4점,긍정,1,"좁쌀, 진정, 화농성","좁쌀, 화농성 진정에도 효과를 못 봤고","피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,"구매 가치/편의, 수분/유분 밸런스","가성비/가격, 보습/속건조",5,4점,보통,0,"가격, 가성비, 보습",약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데,"피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,구매 가치/편의,가성비/가격,5,4점,보통,0,가성비,이 정도 성능이면 가성비 별루,"피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 쿨톤, 각질, 트러블",한달이상사용,피부 자극,순함/저자극,5,4점,보통,0,순한,순한거 찾으시면 나쁘지 않을듯 합니다 벗,"피부 타입 T존 수부지, U존은 악건성 가끔 올라오는 화농성 여드름 달고 사는 좁쌀.ᵒ ᵒ 피부결이 안 좋은 편이에요 발림성 미끌미끌 콧물 같은 제형이구 흡수 되고 나면 피부가 쫀쫀해져요 효과 저는 잘 모르겠어요 여러면에서 다 애매한 느낌. 좁쌀, 화농성 진정에도 효과를 못 봤고 피부 결이 좋아지는것두 아니고. 순하고 약간의 보습을 채워주는 느낌만 받았어요 가성비 양 대비 가격 비싼 편인데 이 정도 성능이면 가성비 별루. 총평 어성초 잘 맞으시고 순한거 찾으시면 나쁘지 않을듯 합니다 벗. 나는 효과 못 봄",0.4,"가격, 가성비, 발림, 보습, 수부지, 순한, 여드름, 제형, 좁쌀, 진정, 쫀쫀, 화농성, 흡수"
AH_251015_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 블랙헤드, 피지과다",,제형/사용감,흡수/발림성,3,3점,긍정,1,쫀쫀,꽤니 오랫동안 쫀쫀해서,꽤니 오랫동안 쫀쫀해서 놀랐어요 근데 집와서 거울보니 번들번들 전 화장도 안 하는데 피부상태가 꽤나 꼬질해보여서 놀라써요 재구매 안 항 것 가탕요 바를때는 미끄덩하고 시간지나면 쫀쫀한데 저한테는 유분이어서 아쉽네요,0.8,"번들, 유분, 재구매, 쫀쫀, 화장"
AH_251015_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 블랙헤드, 피지과다",,"구매 가치/편의, 수분/유분 밸런스","상황/편의, 유분/피지",3,3점,부정,-1,"번들, 화장",거울보니 번들번들 전 화장도 안 하는데,꽤니 오랫동안 쫀쫀해서 놀랐어요 근데 집와서 거울보니 번들번들 전 화장도 안 하는데 피부상태가 꽤나 꼬질해보여서 놀라써요 재구매 안 항 것 가탕요 바를때는 미끄덩하고 시간지나면 쫀쫀한데 저한테는 유분이어서 아쉽네요,0.8,"번들, 유분, 재구매, 쫀쫀, 화장"
AH_251015_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 블랙헤드, 피지과다",,구매 가치/편의,추천/재구매,3,3점,긍정,3,재구매,놀라써요 재구매 안 항 것 가탕요 바를때는 미끄덩하고,꽤니 오랫동안 쫀쫀해서 놀랐어요 근데 집와서 거울보니 번들번들 전 화장도 안 하는데 피부상태가 꽤나 꼬질해보여서 놀라써요 재구매 안 항 것 가탕요 바를때는 미끄덩하고 시간지나면 쫀쫀한데 저한테는 유분이어서 아쉽네요,0.8,"번들, 유분, 재구매, 쫀쫀, 화장"
AH_251015_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 블랙헤드, 피지과다",,제형/사용감,흡수/발림성,3,3점,긍정,1,쫀쫀,시간지나면 쫀쫀한데,꽤니 오랫동안 쫀쫀해서 놀랐어요 근데 집와서 거울보니 번들번들 전 화장도 안 하는데 피부상태가 꽤나 꼬질해보여서 놀라써요 재구매 안 항 것 가탕요 바를때는 미끄덩하고 시간지나면 쫀쫀한데 저한테는 유분이어서 아쉽네요,0.8,"번들, 유분, 재구매, 쫀쫀, 화장"
AH_251015_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.15,-,"복합성, 블랙헤드, 피지과다",,수분/유분 밸런스,유분/피지,3,3점,보통,0,유분,저한테는 유분이어서,꽤니 오랫동안 쫀쫀해서 놀랐어요 근데 집와서 거울보니 번들번들 전 화장도 안 하는데 피부상태가 꽤나 꼬질해보여서 놀라써요 재구매 안 항 것 가탕요 바를때는 미끄덩하고 시간지나면 쫀쫀한데 저한테는 유분이어서 아쉽네요,0.8,"번들, 유분, 재구매, 쫀쫀, 화장"
AH_251019_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.19,-,,,구매 가치/편의,"가성비/가격, 추천/재구매",1,5점,긍정,4,"강추, 저렴",저렴하고 발색좋고 지속력 좋아요 레전드로 강추합니당,저렴하고 발색좋고 지속력 좋아요 레전드로 강추합니당,4.0,"강추, 저렴"
AH_251021_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.21,-,,한달이상사용,피부 고민 해결,진정/장벽,2,5점,긍정,4,진정,진정효과가 너무좋아서,솔직히 기대안했는데 진정효과가 너무좋아서 재구매의사가 있습니다 잘쓰고있어요!,3.5,"재구매, 진정"
AH_251021_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.21,-,,한달이상사용,구매 가치/편의,추천/재구매,2,5점,긍정,3,재구매,재구매의사가 있습니다 잘쓰고있어요,솔직히 기대안했는데 진정효과가 너무좋아서 재구매의사가 있습니다 잘쓰고있어요!,3.5,"재구매, 진정"
AH_251025_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.25,-,,재구매,"구매 가치/편의, 피부 자극","순함/저자극, 추천/재구매",3,5점,긍정,5,"민감, 정착",여러분 이거입니다 정착하세요 피부 완전 민감한데,여러분 이거입니다 정착하세요 피부 완전 민감한데 진정 수분 둘다 잡을 수 있어요 n번째 재구매 상품이에오,4.5,"민감, 재구매, 정착, 진정"
AH_251025_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.25,-,,재구매,"구매 가치/편의, 피부 고민 해결","진정/장벽, 추천/재구매",3,5점,긍정,4,"재구매, 진정",진정 수분 둘다 잡을 수 있어요 n번째 재구매 상품이에오,여러분 이거입니다 정착하세요 피부 완전 민감한데 진정 수분 둘다 잡을 수 있어요 n번째 재구매 상품이에오,4.5,"민감, 재구매, 정착, 진정"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,피부 고민 해결,트러블/모공,5,5점,부정,-3,트러블,요즘 마스크 착용 때문에 트러블이 자주 올라와서,"요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,피부 고민 해결,진정/장벽,5,5점,긍정,1,진정,피부 진정용 앰플 찾다가 구매했어요,"요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,"제형/사용감, 피부 고민 해결","진정/장벽, 흡수/발림성",5,5점,긍정,5,"제형, 진정","한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고","요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,제형/사용감,흡수/발림성,5,5점,보통,0,스며,피부에 빠르게 스며들어요,"요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,제형/사용감,끈적임/밀림,5,5점,긍정,2,끈적,끈적임이 없고,"요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,제형/사용감,흡수/발림성,5,5점,긍정,1,흡수,흡수력도 좋아서,"요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,"수분/유분 밸런스, 피부 고민 해결","유분/피지, 진정/장벽, 트러블/모공",5,5점,부정,-1,"가라앉, 붉은기, 좁쌀, 트러블, 피지","일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서","요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,수분/유분 밸런스,유분/피지,5,5점,부정,-1,번들,오후 번들거림이 줄었어요,"요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
AH_251029_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.29,-,,한달이상사용,"구매 가치/편의, 수분/유분 밸런스, 피부 자극","보습/속건조, 상황/편의, 순함/저자극, 자극/부작용",5,5점,긍정,1,"따갑, 메이크업, 민감, 촉촉, 화끈, 화끈거림","민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서","요즘 마스크 착용 때문에 트러블이 자주 올라와서 피부 진정용 앰플 찾다가 구매했어요. 한 달 동안 꾸준히 사용해보니, 진정 효과가 진짜 확실했어요 제형은 묽고 가벼워서 피부에 빠르게 스며들어요. 끈적임이 없고 흡수력도 좋아서 지성복합성 피부도 부담 없이 사용 가능! 일주일 정도 지나면서부터 붉은기랑 좁쌀 트러블이 점점 가라앉기 시작했고, 23주차엔 피부 톤이 훨씬 균일해졌어요 특히 피지 조절이 잘 돼서 오후 번들거림이 줄었어요. 민감한 날에도 따갑거나 화끈거림 전혀 없었고, 세럼 다음 단계에 크림만 얹어줘도 하루 종일 촉촉함 유지 아침에도 가볍게 바르면 메이크업이 밀리지 않아서 데일리용으로 딱이에요. 무향이라 더 마음에 들었고, 한 달 써보니 전체적으로 피부 결이 매끈하고 맑아진 느낌! 진정유분 밸런스 잡아주는 데 최고였어요 트러블민감성 피부, 붉은기 있는 분들께 강력 추천! 한 달 써보니 어성초 앰플은 역시 아누아라는 말이 딱 맞아요",0.9,"가라앉, 끈적, 데일리, 따갑, 메이크업, 민감, 번들, 붉은기, 스며, 유분, 제형, 좁쌀, 진정, 촉촉, 추천, 트러블, 피지, 향, 화끈, 화끈거림, 흡수"
